Unnamed: 0,chembl_id,value,smiles,Fixed_SMILES,Processing_Status,Filter_Status
1108,CHEMBL4101684,99.9,NC(=O)c1c(NC(=O)Nc2ccc(Cl)cc2)sc2c1CCN(CCCNC(=O)CCc1c[nH]c3ccccc13)C2,NC(=O)c1c(NC(=O)Nc2ccc(Cl)cc2)sc2c1CCN(CCCNC(=O)CCc1c[nH]c3ccccc13)C2,Success,Pass
1109,CHEMBL4102294,99.0,Cc1c(-c2cc(Nc3ccncn3)c(=O)n(C)c2)cccc1N1CCc2c(sc3c2CCCC3)C1=O,Cc1c(-c2cc(Nc3ccncn3)c(=O)n(C)c2)cccc1N1CCc2c(sc3c2CCCC3)C1=O,Success,Pass
1110,CHEMBL4102330,96.1,Cc1c(-c2ccc(-n3cccc3)cc2)[nH]c2cc(F)cc(F)c2c1=O,Cc1c(-c2ccc(-n3cccc3)cc2)[nH]c2cc(F)cc(F)c2c1=O,Success,Pass
1111,CHEMBL4103315,84.4,CC(Oc1cc2oc(=O)n(CCC(=O)O)c2cc1Cl)c1ccccn1.NC(CO)(CO)CO,CC(Oc1cc2oc(=O)n(CCC(=O)O)c2cc1Cl)c1ccccn1,Success,Pass
1112,CHEMBL4103847,54.0,Cc1cc(COc2nc(N)nc3ccn(Cc4ccccn4)c23)no1,Cc1cc(COc2nc(N)nc3ccn(Cc4ccccn4)c23)no1,Success,Pass
1113,CHEMBL410420,99.0,CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC(C)C)c1ccc(Br)s1,CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC(C)C)c1ccc(Br)s1,Success,Pass
1114,CHEMBL4104355,99.0,NC(=O)c1cc(Cl)c2c(Cl)c(C3CC3)n([C@H]3CCCNC3)c2n1,NC(=O)c1cc(Cl)c2c(Cl)c(C3CC3)n([C@H]3CCCNC3)c2n1,Success,Pass
1115,CHEMBL4163616,92.9,O[C@H]1CNCCC[C@@H]1n1c2ccc(C(F)(F)F)cc2c2cc(C(F)(F)F)ccc21,O[C@H]1CNCCC[C@@H]1n1c2ccc(C(F)(F)F)cc2c2cc(C(F)(F)F)ccc21,Success,Pass
1116,CHEMBL4170207,92.2,O=c1[nH]c2c([N+](=O)[O-])cccc2cc1Br,O=c1[nH]c2c([N+](=O)[O-])cccc2cc1Br,Success,Pass
1117,CHEMBL4224897,5.0,CCc1c(C)nn(CCNC(=O)C2C(c3ccc(F)cc3)C2(C)C)c1C,CCc1c(C)nn(CCNC(=O)C2C(c3ccc(F)cc3)C2(C)C)c1C,Success,Pass
1118,CHEMBL4238344,12.0,COc1c(N2C[C@H]3CCOC[C@@]3(N)C2)c(F)cc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12,COc1c(N2C[C@H]3CCOC[C@@]3(N)C2)c(F)cc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12,Success,Pass
1119,CHEMBL4246667,0.0,COc1c(N2C[C@@H]3CCOC[C@@]3(N)C2)c(F)cc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12,COc1c(N2C[C@@H]3CCOC[C@@]3(N)C2)c(F)cc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12,Success,Pass
1120,CHEMBL424906,99.0,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cccc(NCCCn3ccnc3)n2)s1,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cccc(NCCCn3ccnc3)n2)s1,Success,Pass
1123,CHEMBL4287390,96.5,O=[N+]([O-])c1c(CS(=O)(=O)c2ccccc2)nc2c(Br)cc(Cl)cn12,O=[N+]([O-])c1c(CS(=O)(=O)c2ccccc2)nc2c(Br)cc(Cl)cn12,Success,Pass
1126,CHEMBL432537,96.9,O=C1c2cc([N+](=O)[O-])ccc2-n2c1nc1ccccc1c2=O,O=C1c2cc([N+](=O)[O-])ccc2-n2c1nc1ccccc1c2=O,Success,Pass
1127,CHEMBL435,58.0,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,Success,Pass
1128,CHEMBL436774,50.0,CC(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,CC(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,Success,Pass
1129,CHEMBL437097,95.8,CC(C)N(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,CC(C)N(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,Success,Pass
1130,CHEMBL437908,99.5,O=C(c1ccc(Cl)cc1NS(=O)(=O)c1cccc2nsnc12)N1CCCCC1,O=C(c1ccc(Cl)cc1NS(=O)(=O)c1cccc2nsnc12)N1CCCCC1,Success,Pass
1132,CHEMBL443098,96.7,COCCCN1CCN([C@H]2CC[C@H](n3nc(-c4ccc5nc(Cc6ccccc6OC)[nH]c5c4)c4c(N)ncnc43)CC2)CC1,COCCCN1CCN([C@H]2CC[C@H](n3nc(-c4ccc5nc(Cc6ccccc6OC)[nH]c5c4)c4c(N)ncnc43)CC2)CC1,Success,Pass
1133,CHEMBL4435246,89.9,COc1ncc(C2=CCOCC2)cc1NS(=O)(=O)c1cn(Cc2ccccc2)c(C)n1,COc1ncc(C2=CCOCC2)cc1NS(=O)(=O)c1cn(Cc2ccccc2)c(C)n1,Success,Pass
1134,CHEMBL4435905,97.8,O=C(O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC2CC(C3)C4=O)cc1,O=C(O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC2CC(C3)C4=O)cc1,Success,Pass
1135,CHEMBL4436397,74.55,CCCCC1(C)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,CCCCC1(C)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,Success,Pass
1136,CHEMBL4436508,59.0,O=C1CN(c2cc3nccnc3c(NC[C@H]3CCCNC3)n2)CCN1,O=C1CN(c2cc3nccnc3c(NC[C@H]3CCCNC3)n2)CCN1,Success,Pass
1137,CHEMBL443705,32.2,CN(C/C=C\CN)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](F)[C@@H]1O,CN(C/C=C\CN)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](F)[C@@H]1O,Success,Pass
1138,CHEMBL4437415,89.0,CN(C)c1ccc(-c2cc3nccnc3c(NCCCCN)n2)cn1,CN(C)c1ccc(-c2cc3nccnc3c(NCCCCN)n2)cn1,Success,Pass
1139,CHEMBL4439653,92.0,CN(C)c1ccc(-c2cc3nccnc3c(NCCCCO)n2)cn1,CN(C)c1ccc(-c2cc3nccnc3c(NCCCCO)n2)cn1,Success,Pass
1140,CHEMBL4441566,99.5,O=C(O)CCCCOc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,O=C(O)CCCCOc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,Success,Pass
1141,CHEMBL4442568,94.0,Cc1nn(-c2ncnc3c2CNC3)c(C)c1-c1ccc(F)cc1,Cc1nn(-c2ncnc3c2CNC3)c(C)c1-c1ccc(F)cc1,Success,Pass
1142,CHEMBL4444533,96.0,CN(C)c1ccc(-c2cc3nccnc3c(NCC(F)(F)F)n2)cn1,CN(C)c1ccc(-c2cc3nccnc3c(NCC(F)(F)F)n2)cn1,Success,Pass
1143,CHEMBL4445992,79.0,c1cnc2c(NC[C@H]3CCCNC3)nc(-c3cc[nH]n3)cc2n1,c1cnc2c(NC[C@H]3CCCNC3)nc(-c3cc[nH]n3)cc2n1,Success,Pass
1144,CHEMBL4447186,94.2,CS(=O)(=O)O.NC1C2CC3CC1CC(C2)C31OO[C@]2(CC[C@@H](c3ccc(OCC(=O)O)cc3)CC2)O1,NC1C2CC3CC1CC(C2)C31OO[C@]2(CC[C@@H](c3ccc(OCC(=O)O)cc3)CC2)O1,Success,Pass
1145,CHEMBL4448695,89.0,CN(C)c1ccc(-c2cc3nccnc3c(NC[C@H]3CNCCO3)n2)cn1,CN(C)c1ccc(-c2cc3nccnc3c(NC[C@H]3CNCCO3)n2)cn1,Success,Pass
1146,CHEMBL4449815,91.0,Cc1ccc(-c2cc3nc[nH]c(=O)c3c(NC[C@H]3CCCNC3)n2)cc1,Cc1ccc(-c2cc3nc[nH]c(=O)c3c(NC[C@H]3CCCNC3)n2)cc1,Success,Pass
1147,CHEMBL4450546,98.9,CCOC(=O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,CCOC(=O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,Success,Pass
1148,CHEMBL4452696,99.5,O=C(O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1Cl,O=C(O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1Cl,Success,Pass
1149,CHEMBL4454171,70.0,c1cnc2c(NC[C@H]3CCCNC3)nc(N3CCNCC3)cc2n1,c1cnc2c(NC[C@H]3CCCNC3)nc(N3CCNCC3)cc2n1,Success,Pass
1150,CHEMBL4455268,95.0,Cc1ccc(-c2cc3ncccc3c(NC[C@H]3CCCNC3)n2)cc1,Cc1ccc(-c2cc3ncccc3c(NC[C@H]3CCCNC3)n2)cc1,Success,Pass
1151,CHEMBL4458845,75.0,Cn1cc(-c2cc3nccnc3c(NC[C@H]3CCCNC3)n2)cn1,Cn1cc(-c2cc3nccnc3c(NC[C@H]3CCCNC3)n2)cn1,Success,Pass
1152,CHEMBL4459105,99.0,O=C(O)c1cc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1O,O=C(O)c1cc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1O,Success,Pass
1153,CHEMBL4459649,97.6,CS(=O)(=O)O.O=C(O)CNCc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,O=C(O)CNCc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,Success,Pass
1155,CHEMBL4460283,91.0,Cc1ccc(-c2cc3nccnc3c(NC[C@H]3CCCNC3)n2)cc1,Cc1ccc(-c2cc3nccnc3c(NC[C@H]3CCCNC3)n2)cc1,Success,Pass
1156,CHEMBL4460676,95.0,CN(C)c1ccc(-c2cc3nccnc3c(NC[C@@H]3CNCCC3(F)F)n2)cn1,CN(C)c1ccc(-c2cc3nccnc3c(NC[C@@H]3CNCCC3(F)F)n2)cn1,Success,Pass
1157,CHEMBL4465035,92.9,CCCCc1c(OC)n(-c2ccccc2)n(-c2ccccc2)c1=O,CCCCc1c(OC)n(-c2ccccc2)n(-c2ccccc2)c1=O,Success,Pass
1158,CHEMBL446752,68.0,COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CN5CCCC5)CC4)cc2)CC3)cc1.O=C(O)C(F)(F)F,COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CN5CCCC5)CC4)cc2)CC3)cc1,Success,Pass
1159,CHEMBL4468047,94.0,CN(C)c1ccc(-c2cc3ncccc3c(NC[C@H]3CCCNC3)n2)cn1,CN(C)c1ccc(-c2cc3ncccc3c(NC[C@H]3CCCNC3)n2)cn1,Success,Pass
1160,CHEMBL4468195,93.0,CN(C)c1ccc(-c2cc3nccnc3c(NC[C@H]3CNCCN3C)n2)cn1,CN(C)c1ccc(-c2cc3nccnc3c(NC[C@H]3CNCCN3C)n2)cn1,Success,Pass
1161,CHEMBL4468631,98.2,CC(=O)NC1C2CC3CC1CC(C2)C31OO[C@]2(CC[C@@H](c3ccc(OCC(=O)O)cc3)CC2)O1,CC(=O)NC1C2CC3CC1CC(C2)C31OO[C@]2(CC[C@@H](c3ccc(OCC(=O)O)cc3)CC2)O1,Success,Pass
1162,CHEMBL4469408,91.0,CN(C)c1ccc(-c2cc3nccnc3c(NC[C@@H]3CNCCN3C)n2)cn1,CN(C)c1ccc(-c2cc3nccnc3c(NC[C@@H]3CNCCN3C)n2)cn1,Success,Pass
1163,CHEMBL4469541,96.0,CN(C)c1ccc(-c2cc3nccnc3c(NCCC(N)=O)n2)cn1,CN(C)c1ccc(-c2cc3nccnc3c(NCCC(N)=O)n2)cn1,Success,Pass
1164,CHEMBL4472827,95.0,CN(C)c1ccc(-c2cc(NC[C@H]3CCCNC3)c3cccnc3c2)cn1,CN(C)c1ccc(-c2cc(NC[C@H]3CCCNC3)c3cccnc3c2)cn1,Success,Pass
1165,CHEMBL4474855,99.0,CC[C@@H]1[C@@H]2CN(C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]3C[C@H]3CCCCC(F)(F)c3nc4ccc(OC)cc4nc3O2)[C@@H]1C(=O)N[C@]1(C(=O)NS(=O)(=O)C2(C)CC2)C[C@H]1C(F)F,CC[C@@H]1[C@@H]2CN(C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]3C[C@H]3CCCCC(F)(F)c3nc4ccc(OC)cc4nc3O2)[C@@H]1C(=O)N[C@]1(C(=O)NS(=O)(=O)C2(C)CC2)C[C@H]1C(F)F,Success,Pass
1166,CHEMBL448743,22.0,O=C1CCc2cc(-c3cccnc3)ccc21,O=C1CCc2cc(-c3cccnc3)ccc21,Success,Pass
1167,CHEMBL449638,99.0,CC(=O)N1C[C@H]2CC(c3ccc(OCCOc4c(Cl)cc(C)cc4Cl)cc3)=C(C(=O)N(Cc3cccc(C)c3C)C3CC3)[C@@H](C1)N2,CC(=O)N1C[C@H]2CC(c3ccc(OCCOc4c(Cl)cc(C)cc4Cl)cc3)=C(C(=O)N(Cc3cccc(C)c3C)C3CC3)[C@@H](C1)N2,Success,Pass
1168,CHEMBL4514211,98.0,O=C([O-])C1CCN(CCOc2ccc([C@H]3CC[C@]4(CC3)OOC3(O4)C4CC5CC(C4)CC3C5)cc2)CC1.[Na+],O=C([O-])C1CCN(CCOc2ccc([C@H]3CC[C@]4(CC3)OOC3(O4)C4CC5CC(C4)CC3C5)cc2)CC1,Success,Pass
1169,CHEMBL4515294,98.1,CCOC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,CCOC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,Success,Pass
1170,CHEMBL4518161,93.0,Cc1nn(-c2ccc(CN)cc2)c(C)c1-c1ccc(F)cc1,Cc1nn(-c2ccc(CN)cc2)c(C)c1-c1ccc(F)cc1,Success,Pass
1171,CHEMBL452,85.85,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,Success,Pass
1172,CHEMBL4521325,99.5,CC(C)(Oc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1)C(=O)O,CC(C)(Oc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1)C(=O)O,Success,Pass
1173,CHEMBL4522723,99.0,CS(=O)(=O)NC(=O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,CS(=O)(=O)NC(=O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,Success,Pass
1175,CHEMBL4526150,90.0,Cc1ccc(-c2cc3ncn(C)c(=O)c3c(NC[C@H]3CCCNC3)n2)cc1,Cc1ccc(-c2cc3ncn(C)c(=O)c3c(NC[C@H]3CCCNC3)n2)cc1,Success,Pass
1176,CHEMBL4528289,92.0,CN(C)c1ccc(-c2cc3nccnc3c(NC[C@H]3CCCNC3)n2)cn1,CN(C)c1ccc(-c2cc3nccnc3c(NC[C@H]3CCCNC3)n2)cn1,Success,Pass
1177,CHEMBL4531917,99.5,O=C(O)CCCOc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,O=C(O)CCCOc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,Success,Pass
1178,CHEMBL4531978,99.1,O=C(O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1C(=O)O,O=C(O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1C(=O)O,Success,Pass
1179,CHEMBL453339,97.54,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1ccc2ccccc2c1,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1ccc2ccccc2c1,Success,Pass
1180,CHEMBL4534157,99.95,O=[N+]([O-])c1c(CS(=O)(=O)c2ccccc2)nc2c(Sc3ccc(Cl)cc3)cc(Cl)cn12,O=[N+]([O-])c1c(CS(=O)(=O)c2ccccc2)nc2c(Sc3ccc(Cl)cc3)cc(Cl)cn12,Success,Pass
1181,CHEMBL4534336,98.5,O=C(O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC2CC(C3)C4O)cc1,O=C(O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC2CC(C3)C4O)cc1,Success,Pass
1182,CHEMBL4537655,98.9,O=C(O)c1cccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)c1,O=C(O)c1cccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)c1,Success,Pass
1183,CHEMBL4556378,95.0,CN(C)c1ccc(-c2cc3nccnc3c(NC[C@H]3CNCCC3(F)F)n2)cn1,CN(C)c1ccc(-c2cc3nccnc3c(NC[C@H]3CNCCC3(F)F)n2)cn1,Success,Pass
1184,CHEMBL455642,71.79,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1cccc(C(F)(F)F)c1,O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)[C@H](O)CS(=O)(=O)c1cccc(C(F)(F)F)c1,Success,Pass
1185,CHEMBL4556923,98.5,O=C(O)CNC(=O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,O=C(O)CNC(=O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,Success,Pass
1186,CHEMBL4560963,91.0,CN(C)c1ccc(-c2cc3nccnc3c(CCC3CCCNC3)n2)cn1,CN(C)c1ccc(-c2cc3nccnc3c(CCC3CCCNC3)n2)cn1,Success,Pass
1187,CHEMBL4561692,64.0,COc1ncc(-c2cc3c(c(NC(=O)CN4CCOCC4)c2)COC3)cc1NS(C)(=O)=O,COc1ncc(-c2cc3c(c(NC(=O)CN4CCOCC4)c2)COC3)cc1NS(C)(=O)=O,Success,Pass
1188,CHEMBL4564931,93.0,COc1ncc(-c2cc3c(c(NC(=O)c4cccc(C)n4)c2)COC3)cc1NS(C)(=O)=O,COc1ncc(-c2cc3c(c(NC(=O)c4cccc(C)n4)c2)COC3)cc1NS(C)(=O)=O,Success,Pass
1189,CHEMBL456976,99.0,C[C@H](Nc1ncc(Br)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cc1,C[C@H](Nc1ncc(Br)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cc1,Success,Pass
1191,CHEMBL4570285,76.0,c1cnc2c(NC[C@H]3CCCNC3)nc(-c3cn[nH]c3)cc2n1,c1cnc2c(NC[C@H]3CCCNC3)nc(-c3cn[nH]c3)cc2n1,Success,Pass
1192,CHEMBL4570588,88.0,CN(C)c1ccc(-c2cc3nccnc3c(NC[C@@H]3CNCCO3)n2)cn1,CN(C)c1ccc(-c2cc3nccnc3c(NC[C@@H]3CNCCO3)n2)cn1,Success,Pass
1193,CHEMBL4570737,91.0,Cc1ccc(-c2cc3ncncc3c(NC[C@H]3CCCNC3)n2)cc1,Cc1ccc(-c2cc3ncncc3c(NC[C@H]3CCCNC3)n2)cc1,Success,Pass
1194,CHEMBL4571227,93.0,CN(C)c1ccc(-c2cc3nccnc3c(NCC3CNCC(F)(F)C3)n2)cn1,CN(C)c1ccc(-c2cc3nccnc3c(NCC3CNCC(F)(F)C3)n2)cn1,Success,Pass
1195,CHEMBL4572306,94.3,CC(C)(NC(=O)Nc1ccc(F)c(C(F)(F)F)c1)C(=O)O,CC(C)(NC(=O)Nc1ccc(F)c(C(F)(F)F)c1)C(=O)O,Success,Pass
1196,CHEMBL4572832,97.5,CCOC(=O)c1cc(-c2ccc(F)cc2F)ccc1O,CCOC(=O)c1cc(-c2ccc(F)cc2F)ccc1O,Success,Pass
1198,CHEMBL457702,88.0,N#CC(C#N)=C(Nc1cccc2c(Cl)c[nH]c12)N[C@H]1CCCCN(CC(=O)N2CCCC2)C1=O,N#CC(C#N)=C(Nc1cccc2c(Cl)c[nH]c12)N[C@H]1CCCCN(CC(=O)N2CCCC2)C1=O,Success,Pass
1199,CHEMBL4577907,75.05000000000001,COC1=C(C(=O)Nc2ncc(C)s2)N(C)S(=O)(=O)c2ccccc21,COC1=C(C(=O)Nc2ncc(C)s2)N(C)S(=O)(=O)c2ccccc21,Success,Pass
1200,CHEMBL457913,84.0,N#C/C=C(\Nc1cccc2c(Cl)c[nH]c12)N[C@H]1CCCCN(CC(=O)N2CCCC2)C1=O,N#C/C=C(\Nc1cccc2c(Cl)c[nH]c12)N[C@H]1CCCCN(CC(=O)N2CCCC2)C1=O,Success,Pass
1201,CHEMBL4583779,91.0,CN(C)c1ccc(-c2cc3nccnc3c(OC[C@@H]3CCCNC3)n2)cn1,CN(C)c1ccc(-c2cc3nccnc3c(OC[C@@H]3CCCNC3)n2)cn1,Success,Pass
1202,CHEMBL4584789,92.0,Cc1ccc(-c2cc3nccnc3c(NC[C@H]3CCCNC3)n2)s1,Cc1ccc(-c2cc3nccnc3c(NC[C@H]3CCCNC3)n2)s1,Success,Pass
1203,CHEMBL4587291,99.4,O=C(O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC2CC(C3)C4(F)F)cc1,O=C(O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC2CC(C3)C4(F)F)cc1,Success,Pass
1204,CHEMBL4587871,95.0,Cc1nn(-c2ccc3c(c2)CNC3)c(C)c1-c1ccc(F)cc1,Cc1nn(-c2ccc3c(c2)CNC3)c(C)c1-c1ccc(F)cc1,Success,Pass
1205,CHEMBL458942,77.0,Cc1c[nH]c2c(NC(N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)=C(C#N)C#N)cccc12,Cc1c[nH]c2c(NC(N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)=C(C#N)C#N)cccc12,Success,Pass
1206,CHEMBL4590420,78.0,Cn1cc(-c2cc3nccnc3c(OC[C@H]3CCCNC3)n2)cn1,Cn1cc(-c2cc3nccnc3c(OC[C@H]3CCCNC3)n2)cn1,Success,Pass
1207,CHEMBL4593011,90.0,COc1ncc(-c2cc3c(c(-c4nnc(C)o4)c2)COC3)cc1NS(C)(=O)=O,COc1ncc(-c2cc3c(c(-c4nnc(C)o4)c2)COC3)cc1NS(C)(=O)=O,Success,Pass
1208,CHEMBL46,73.0,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,Success,Pass
1209,CHEMBL460566,17.0,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c([O-])c(=O)n2C)o1.[Na+],Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c([O-])c(=O)n2C)o1,Success,Pass
1210,CHEMBL462093,24.0,O=C1CCc2cc(-c3cccnc3)ccc2C1,O=C1CCc2cc(-c3cccnc3)ccc2C1,Success,Pass
1211,CHEMBL462254,28.0,CN(C)C(=O)C(=O)NC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c([O-])c(=O)n1C.[Na+],CN(C)C(=O)C(=O)NC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c([O-])c(=O)n1C,Success,Pass
1213,CHEMBL464245,93.0,Nc1c(C(=O)NCC(O)(CN(CCF)C(=O)c2c(F)cccc2F)C(F)(F)F)cnn1-c1ccc(F)cc1,Nc1c(C(=O)NCC(O)(CN(CCF)C(=O)c2c(F)cccc2F)C(F)(F)F)cnn1-c1ccc(F)cc1,Success,Pass
1214,CHEMBL4642745,79.0,CNC(=O)c1cc(C(=O)NC2CC2)cc2c1O[C@H](CO)[C@H]2c1ccccc1,CNC(=O)c1cc(C(=O)NC2CC2)cc2c1O[C@H](CO)[C@H]2c1ccccc1,Success,Pass
1215,CHEMBL4643660,89.0,CNC(=O)c1cc(C(=O)NC2CC2)cc2c1O[C@H](C)[C@H]2c1ccccc1,CNC(=O)c1cc(C(=O)NC2CC2)cc2c1O[C@H](C)[C@H]2c1ccccc1,Success,Pass
1216,CHEMBL465451,93.0,Nc1c(C(=O)NCC(O)(CN(CCO)C(=O)c2c(Cl)cccc2Cl)C(F)(F)F)cnn1-c1ccc(F)cc1,Nc1c(C(=O)NCC(O)(CN(CCO)C(=O)c2c(Cl)cccc2Cl)C(F)(F)F)cnn1-c1ccc(F)cc1,Success,Pass
1217,CHEMBL466603,99.8,CC(C)(C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1)S(=O)(=O)c1ccc(Cl)cc1,CC(C)(C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1)S(=O)(=O)c1ccc(Cl)cc1,Success,Pass
1218,CHEMBL467029,93.6,Cn1nc(C(C)(C)C)cc1NC(=O)C(C)(C)S(=O)(=O)c1ccc(Cl)cc1,Cn1nc(C(C)(C)C)cc1NC(=O)C(C)(C)S(=O)(=O)c1ccc(Cl)cc1,Success,Pass
1219,CHEMBL467047,41.2,Cc1nc(N)c2ncn([C@@H]3O[C@H](CN(C)C/C=C\CN)[C@@H](O)[C@H]3O)c2n1,Cc1nc(N)c2ncn([C@@H]3O[C@H](CN(C)C/C=C\CN)[C@@H](O)[C@H]3O)c2n1,Success,Pass
1220,CHEMBL467571,99.6,CCc1ccccc1C(=O)N(C1CCC2(CC1)OCCO2)C(Cc1ccc(Cl)cc1)CN(C)C,CCc1ccccc1C(=O)N(C1CCC2(CC1)OCCO2)C(Cc1ccc(Cl)cc1)CN(C)C,Success,Pass
1221,CHEMBL468092,39.0,CN(C/C=C\CN)C[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O,CN(C/C=C\CN)C[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O,Success,Pass
1223,CHEMBL468625,97.3,CCc1ccccc1C(=O)N(C1CCC2(CC1)OCCO2)[C@H](CCN1CCOCC1)Cc1ccc(Cl)cc1,CCc1ccccc1C(=O)N(C1CCC2(CC1)OCCO2)[C@H](CCN1CCOCC1)Cc1ccc(Cl)cc1,Success,Pass
