,chembl_id,value,smiles
49,CHEMBL1077040,6370.0,C/C=C/C(=O)O[C@H]1[C@H](O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@H]6[C@H](C)C[C@H]7O[C@@]6(C[C@@H]7C(C)(C)OC(C)=O)[C@H](O)[C@@]3(C)[C@@H]5CC[C@H]4C2(C)C)OC[C@@H](O)[C@@H]1O
50,CHEMBL1077041,1290.0,C/C=C/C(=O)O[C@@H]1CO[C@@H](O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@H]6[C@H](C)C[C@H]7O[C@@]6(C[C@@H]7C(C)(C)OC(C)=O)[C@H](O)[C@@]3(C)[C@@H]5CC[C@H]4C2(C)C)[C@H](O)[C@H]1O
51,CHEMBL1077042,710.0,CC(=O)O[C@@H]1[C@@H](O)[C@H](O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@H]6[C@H](C)C[C@H]7O[C@@]6(C[C@@H]7C(C)(C)OC(C)=O)[C@H](O)[C@@]3(C)[C@@H]5CC[C@H]4C2(C)C)OC[C@H]1O
52,CHEMBL1077043,2800.0,CC(=O)O[C@@H]1CO[C@@H](O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@H]6[C@H](C)C[C@H]7O[C@@]6(C[C@@H]7C(C)(C)OC(C)=O)[C@H](O)[C@@]3(C)[C@@H]5CC[C@H]4C2(C)C)[C@H](O)[C@H]1O
53,CHEMBL1077044,100000.0,CC(=O)O[C@@H]1C[C@@]23C[C@@]24CC[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)[C@@H]4CC[C@H]3[C@]2(C)[C@@H](O)[C@@]34C[C@H](C(C)(C)OC(C)=O)[C@@H](C[C@@H](C)[C@@H]3[C@@]12C)O4
54,CHEMBL1077045,32080.0,CC(=O)O[C@@H]1[C@@H](O)[C@H](O[C@H]2CC[C@]34C[C@]35C[C@@H](OC(C)=O)[C@]3(C)[C@H]6[C@H](C)C[C@]7(C[C@H](O)[C@@]8(C)O[C@@H]78)O[C@H]6C[C@@]3(C)[C@@H]5CC[C@H]4C2(C)C)OC[C@H]1O
55,CHEMBL1077046,1410.0,CC(=O)O[C@@H]1[C@@H](O)[C@H](O[C@H]2CC[C@]34C[C@]35C[C@@H](OC(C)=O)[C@]3(C)[C@H]6[C@H](C)C[C@@]7(CC[C@]8(C)O[C@H]78)O[C@H]6C[C@@]3(C)[C@@H]5CC[C@H]4C2(C)C)OC[C@H]1O
56,CHEMBL1077047,2560.0,CC(=O)O[C@@H]1C[C@@]23C[C@@]24CC[C@H](O)C(C)(C)[C@@H]4CC[C@H]3[C@]2(C)C[C@@H]3O[C@]4(C[C@@H](C)[C@@H]3[C@@]12C)C[C@H](O)[C@@]1(C)O[C@@H]41
57,CHEMBL1077048,27730.0,CC(=O)O[C@@H]1C[C@@]23C[C@@]24CC[C@H](O)C(C)(C)[C@@H]4CC[C@H]3[C@]2(C)C[C@@H]3O[C@@]4(CC[C@@]5(C)O[C@@H]45)C[C@@H](C)[C@@H]3[C@@]12C
58,CHEMBL1077049,20300.0,CC(=O)OC(C)(C)[C@H]1C[C@@]23O[C@@H]1C[C@@H](C)[C@@H]2[C@@]1(C)CC[C@@]24C[C@@]25CC[C@H](O)C(C)(C)[C@@H]5CC[C@H]4[C@]1(C)[C@H]3O
